"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"7","InvalidSubscriberIdException.java","0","34","0","34","0","34","0","1","null","null","null"
"7","IOUtils.java","1","132","38","33","38","33","1","4","null","null","null"
"7","JLineHedwigCompletor.java","0","94","0","31","0","34","0","3","null","null","null"
"7","JmsHeader.java","0","1014","0","1014","0","1014","0","1","null","null","null"
"7","Journal.java","2","880","15","36","20","45","4","24","null","null","null"
"7","JournalChannel.java","0","248","0","22","0","28","0","11","null","null","null"
"7","LedgerCache.java","0","45","0","2","0","40","0","17","null","null","null"
"7","LedgerCacheBean.java","0","25","0","12","0","36","0","2","null","null","null"
"7","LedgerCacheImpl.java","1","165","7","6","10","41","1","25","null","null","null"
"7","LedgerCacheMXBean.java","0","45","0","22","0","27","0","2","null","null","null"
"7","LedgerChecker.java","1","246","1","27","2","30","1","9","null","null","null"
"7","LedgerCreateOp.java","1","138","1","7","3","13","1","19","null","null","null"
"7","LedgerDeleteOp.java","1","83","1","7","3","10","2","11","null","null","null"
"7","LedgerDescriptor.java","0","56","0","4","0","18","0","12","null","null","null"
"7","LedgerDescriptorImpl.java","0","79","0","19","0","28","0","4","null","null","null"
"7","LedgerDescriptorReadOnlyImpl.java","0","47","0","15","0","17","0","3","null","null","null"
"7","LedgerDirsManager.java","1","378","41","31","46","35","1","12","null","null","null"
"7","LedgerEntry.java","0","74","0","12","0","19","0","6","null","null","null"
"7","LedgerEntryPage.java","0","202","0","28","0","36","0","7","null","null","null"
"7","LedgerFragment.java","0","134","0","22","0","26","0","6","null","null","null"
"7","LedgerFragmentReplicator.java","1","390","11","48","15","62","1","8","null","null","null"
"7","LedgerHandle.java","2","1108","9","21","12","42","4","51","null","null","null"
"7","LedgerInputStream.java","0","157","0","31","0","33","0","5","null","null","null"
"7","LedgerLayout.java","0","220","0","31","0","37","0","7","null","null","null"
"7","LedgerManager.java","0","184","0","30","0","46","0","6","null","null","null"
"7","LedgerManagerFactory.java","0","227","0","32","0","43","0","7","null","null","null"
"7","LedgerMetadata.java","1","476","0","16","6","24","1","29","null","null","null"
"7","LedgerOpenOp.java","1","185","0","9","2","16","2","19","null","null","null"
"7","LedgerOutputStream.java","0","134","0","26","0","29","0","5","null","null","null"
"7","LedgerRecoveryOp.java","0","171","0","9","0","17","0","18","null","null","null"
"7","LedgerStorage.java","0","107","0","35","0","37","0","3","null","null","null"
"7","LedgerUnderreplicationManager.java","0","108","0","27","0","27","0","4","null","null","null"
"7","LEPStateChangeCallback.java","0","28","0","28","0","28","0","1","null","null","null"
"7","LocalBookKeeper.java","1","272","35","17","44","31","1","16","null","null","null"
"7","LocalDBPersistenceManager.java","0","442","0","49","0","51","0","9","null","null","null"
"7","LogicalComparisonFunction.java","0","58","0","58","0","58","0","1","null","null","null"
"7","LogMark.java","0","75","0","37","0","42","0","2","null","null","null"
"7","LRUCacheMap.java","0","94","0","94","0","94","0","1","null","null","null"
"7","LRUCacheSet.java","0","104","0","104","0","104","0","1","null","null","null"
"7","MacDigestManager.java","0","78","0","9","0","12","0","8","null","null","null"
"7","Main.java","0","49","0","12","0","13","0","4","null","null","null"
"7","MapMessageImpl.java","0","266","0","266","0","266","0","1","null","null","null"
"7","MapMethods.java","0","56","0","56","0","56","0","1","null","null","null"
"7","MapUtils.java","0","67","0","67","0","67","0","1","null","null","null"
"7","MarkerFileChannel.java","0","133","0","66","0","66","0","2","null","null","null"
"7","MathUtils.java","1","79","10","11","10","13","1","7","null","null","null"
"7","MessageConsumeCallback.java","0","106","0","15","0","23","0","7","null","null","null"
"7","MessageConsumeData.java","0","51","0","17","0","21","0","3","null","null","null"
"7","MessageConsumerImpl.java","0","67","0","67","0","67","0","1","null","null","null"
"7","MessageFilterBase.java","0","45","0","18","0","3","0","1","null","null","null"
"7","MessageFormatter.java","0","111","0","111","0","111","0","1","null","null","null"
"7","MessageHandler.java","0","44","0","14","0","17","0","3","null","null","null"
"7","MessageIdUtils.java","0","138","0","69","0","70","0","2","null","null","null"
"7","MessageImpl.java","0","785","0","785","0","785","0","1","null","null","null"
"7","MessageProducerImpl.java","0","106","0","106","0","106","0","1","null","null","null"
"7","MessageUtil.java","0","400","0","400","0","400","0","1","null","null","null"
"7","MessagingSessionFacade.java","0","379","0","379","0","379","0","1","null","null","null"
"7","MetadataManagerFactory.java","0","192","0","48","0","54","0","4","null","null","null"
"7","MetadataProcessor.java","0","147","0","147","0","147","0","1","null","null","null"
"7","MetaStore.java","0","72","0","72","0","72","0","1","null","null","null"
"7","MetastoreCallback.java","0","23","0","23","0","23","0","1","null","null","null"
"7","MetastoreCursor.java","0","76","0","76","0","76","0","1","null","null","null"
"7","MetastoreException.java","0","31","0","31","0","31","0","1","null","null","null"
"7","MetastoreFactory.java","0","30","0","30","0","30","0","1","null","null","null"
"7","MetastoreScannableTable.java","0","94","0","94","0","94","0","1","null","null","null"
"7","MetastoreTable.java","0","174","0","87","0","87","0","2","null","null","null"
"7","MetastoreTableItem.java","0","63","0","63","0","63","0","1","null","null","null"
"7","MetastoreUtils.java","0","126","0","126","0","126","0","1","null","null","null"
"7","MetastoreWatcher.java","0","20","0","20","0","20","0","1","null","null","null"
"7","MMSubscriptionManager.java","0","121","0","30","0","36","0","4","null","null","null"
"7","MMTopicManager.java","0","324","0","81","0","82","0","4","null","null","null"
"7","MSException.java","0","193","0","193","0","193","0","1","null","null","null"
"7","MSLedgerManagerFactory.java","0","660","0","82","0","100","0","8","null","null","null"
"7","MsMetadataManagerFactory.java","0","781","0","390","0","393","0","2","null","null","null"
"7","MSWatchedEvent.java","0","35","0","35","0","35","0","1","null","null","null"
"7","MultiplexHChannelManager.java","0","288","0","96","0","96","0","3","null","null","null"
"7","MultiplexSubscribeResponseHandler.java","0","117","0","39","0","196","0","3","null","null","null"
"7","MultiplexSubscriptionChannelPipelineFactory.java","0","45","0","45","0","45","0","1","null","null","null"
"7","Mutable.java","0","55","0","55","0","55","0","1","null","null","null"
"7","MyNode.java","0","91","0","91","0","91","0","1","null","null","null"
"7","MySqlClient.java","0","125","0","20","0","37","0","6","null","null","null"
"7","NativeIO.java","0","108","0","36","0","45","0","3","null","null","null"
"7","NettyHandlerBean.java","0","43","0","14","0","17","0","3","null","null","null"
"7","NettyHandlerMXBean.java","0","28","0","28","0","28","0","1","null","null","null"
"7","NetUtils.java","1","199","1","36","1","37","1","7","null","null","null"
"7","NetworkTopology.java","1","790","1","395","1","395","1","2","null","null","null"
"7","Node.java","1","56","1","28","1","28","1","2","null","null","null"
"7","NodeBase.java","1","168","1","84","1","84","1","2","null","null","null"
"7","NonSubscriptionChannelPipelineFactory.java","0","43","0","43","0","43","0","1","null","null","null"
"7","NoResponseHandlerException.java","0","31","0","31","0","31","0","1","null","null","null"
"7","NullStatsLogger.java","1","98","11","49","13","50","1","2","null","null","null"
"7","NullStatsProvider.java","0","36","0","36","0","36","0","1","null","null","null"
"7","ObjectMessageImpl.java","0","152","0","152","0","152","0","1","null","null","null"
"7","OpStatsData.java","0","69","0","69","0","69","0","1","null","null","null"
"7","OpStatsLogger.java","1","58","13","29","19","32","1","2","null","null","null"
"7","OpStatsLoggerImpl.java","1","72","7","36","11","38","1","2","null","null","null"
"7","Option.java","0","39","0","39","0","39","0","1","null","null","null"
"7","OrderedSafeExecutor.java","0","180","0","26","0","28","0","7","null","null","null"
"7","OstrichProvider.java","1","70","1","23","3","25","2","3","null","null","null"
"7","OstrichStatsLoggerImpl.java","0","63","0","63","0","63","0","1","null","null","null"
"7","PacketProcessorBase.java","2","71","23","23","25","25","3","3","null","null","null"
"7","PacketProcessorBaseV3.java","2","67","22","22","24","24","3","3","null","null","null"
"7","Pair.java","0","38","0","38","0","38","0","1","null","null","null"
"7","PathUtils.java","0","51","0","25","0","27","0","2","null","null","null"
"7","PendingAddOp.java","1","192","1","9","6","13","1","20","null","null","null"
"7","PendingReadOp.java","2","368","2","12","7","24","2","29","null","null","null"
"7","PerChannelBookieClient.java","2","881","30","19","92","36","3","45","null","null","null"
"7","PerChannelBookieClientFactory.java","0","34","0","34","0","34","0","1","null","null","null"
"7","PerChannelBookieClientPool.java","1","54","10","27","12","28","1","2","null","null","null"
"7","PersistenceManager.java","0","90","0","22","0","23","0","4","null","null","null"
"7","PersistenceManagerWithRangeScan.java","0","25","0","12","0","13","0","2","null","null","null"
"7","PersistRequest.java","0","54","0","18","0","19","0","3","null","null","null"
"7","PipelineFilter.java","0","65","0","32","0","37","0","2","null","null","null"
"7","PropertyExprFunction.java","0","461","0","461","0","461","0","1","null","null","null"
"7","ProxyCloseSubscriptionHandler.java","0","63","0","63","0","63","0","1","null","null","null"
"7","ProxyConfiguration.java","0","33","0","11","0","13","0","3","null","null","null"
"7","ProxyConsumeHandler.java","0","53","0","26","0","27","0","2","null","null","null"
"7","ProxyPublishHander.java","0","56","0","56","0","56","0","1","null","null","null"
"7","ProxyStartDeliveryHandler.java","0","119","0","24","0","26","0","5","null","null","null"
"7","ProxyStopDeliveryHandler.java","0","67","0","22","0","23","0","3","null","null","null"
"7","ProxySubscribeHandler.java","0","78","0","19","0","20","0","4","null","null","null"
"7","ProxyUnsubscribeHandler.java","0","67","0","67","0","67","0","1","null","null","null"
"7","Publisher.java","0","81","0","20","0","21","0","4","null","null","null"
"7","PublishHandler.java","0","81","0","16","0","19","0","5","null","null","null"
"7","PublishResponseHandler.java","0","64","0","10","0","14","0","6","null","null","null"
"7","PubSubCallback.java","0","85","0","17","0","19","0","5","null","null","null"
"7","PubSubData.java","0","162","0","27","0","29","0","6","null","null","null"
"7","PubSubException.java","0","229","0","28","0","30","0","8","null","null","null"
"7","PubSubProtocol.java","0","15195","0","893","0","1767","0","17","null","null","null"
"7","PubSubResponseUtils.java","0","62","0","12","0","13","0","5","null","null","null"
"7","PubSubServer.java","0","482","0","24","0","28","0","20","null","null","null"
"7","PubSubServerBean.java","0","75","0","38","0","38","0","2","null","null","null"
"7","PubSubServerMXBean.java","0","57","0","57","0","57","0","1","null","null","null"
"7","PubSubServerPipelineFactory.java","0","69","0","34","0","35","0","2","null","null","null"
"7","QueueSessionImpl.java","0","76","0","76","0","76","0","1","null","null","null"
"7","RackawareEnsemblePlacementPolicy.java","0","515","0","171","0","182","0","3","null","null","null"
"7","RangeScanRequest.java","0","70","0","35","0","36","0","2","null","null","null"
"7","ReadAheadCache.java","0","777","0","51","0","67","0","15","null","null","null"
"7","ReadAheadCacheBean.java","0","58","0","19","0","20","0","3","null","null","null"
"7","ReadAheadCacheMXBean.java","0","41","0","41","0","41","0","1","null","null","null"
"7","ReadEntryProcessor.java","2","122","40","40","45","45","3","3","null","null","null"
"7","ReadEntryProcessorV3.java","2","149","50","50","54","54","3","3","null","null","null"
"7","ReadLastConfirmedOp.java","0","119","0","8","0","12","0","15","null","null","null"
"7","ReadOnlyBookie.java","1","108","108","108","108","108","1","1","null","null","null"
"7","ReadOnlyEntryLogger.java","0","53","0","17","0","18","0","3","null","null","null"
"7","ReadOnlyFileInfo.java","0","40","0","40","0","40","0","1","null","null","null"
"7","ReadOnlyLedgerHandle.java","0","152","0","21","0","24","0","7","null","null","null"
"7","ReadTopic.java","0","299","0","60","0","69","0","5","null","null","null"
"7","ReflectionUtils.java","0","137","0","69","0","69","0","2","null","null","null"
"7","RegionManager.java","0","320","0","35","0","48","0","9","null","null","null"
"7","ReplicationEnableCb.java","0","51","0","51","0","51","0","1","null","null","null"
"7","ReplicationException.java","0","71","0","17","0","19","0","4","null","null","null"
"7","ReplicationStats.java","1","32","32","32","32","32","1","1","null","null","null"
"7","ReplicationWorker.java","1","421","26","23","42","31","2","18","null","null","null"
"7","RequestProcessor.java","1","38","1","19","1","20","1","2","null","null","null"
